Product_url,brand,Title,Description,Sale_price,MRP,Discount_percentage,Seller_name,seller_rating,Number_of_ratings,Number_of_reviews,UPC,Star_rating_of_the_product,Color,Model,Headphone Type,Is sweatproof,Is water resistant,Microphon,Connectivity,Battery life
https://www.flipkart.com/jbl-live-500bt-voice-enabled-bluetooth-headset/p/itma8c61409de128?pid=ACCFFMVS82GHWFMF,JBL,"JBL Live 500BT Voice Enabled Bluetooth Headset  (Blue, On the Ear)","If you like listening to rock, pop, jazz, grunge, or songs in other genres, the JBL Live 500BT Bluetooth Headset is ideal for you. You can enjoy grooving to your favorite songs for almost an entire day as this headset is capable of offering a playback time of about 30 hours when it has been charged for just 2 hours. Thanks to the Multi-point Bluetooth Connection, this headset allows you to easily switch from one paired device to another without having to pair them repeatedly. To top it off, the My JBL Headphones app lets you adjust the sound settings according to your needs and likes.",6899,9999,31,ElectropStore,4.3,407,58,ACCFFMVS82GHWFMF,4.2,Blue,JBLLIVE500BTBLU,On the Ear,Not available,Not available,Yes,Bluetooth,30
https://www.flipkart.com/skullcandy-s2jpw-m010-bluetooth-headset/p/itm7b44083ca9a5e?pid=ACCFGGVH7EMHSUJH,Skullcandy,"Skullcandy S2JPW-M010 Bluetooth Headset  (Red, In the Ear)",Description Not available,1599,2499,36,MaryHill,4.5,265,17,ACCFGGVH7EMHSUJH,3.3,Red,S2JPW-M010,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/sony-zx110a-wired-without-mic-headset/p/itm7fe99719b28a0?pid=ACCDZRSEYPFHAT76,SONY,"SONY ZX110A Wired without Mic Headset  (White, On the Ear)","Experience great sound quality with these light weight and foldable headphones. Its unique inside-folding design makes it easy to pack and carry, and its long 1.2m cord lets you listen on the go without worries. Elegant colours and a sleek, minimalistic style make sure that your music doesn't just sound good, but looks great too with its 30mm drivers and wide frequency response, bring your music alive with every note loud and clear.",787,1390,43,CORSECA,4.7,164775,23485,ACCDZRSEYPFHAT76,4.1,White,MDR-ZX110 A,On the Ear,Not available,No,No,Wired,Not available
https://www.flipkart.com/zebronics-zeb-thunder-wired-bluetooth-headset/p/itm2c71f9f14b824?pid=ACCFWMYGH9CFWKXA,ZEBRONICS,"ZEBRONICS zeb thunder Wired, Bluetooth Headset  (Blue, True Wireless)",Description Not available,820,1199,31,RRretail,4.6,11,0,ACCFWMYGH9CFWKXA,3.7,Blue,zeb thunder,True Wireless,Not available,Not available,Yes,"Wired, Bluetooth",Not available
https://www.flipkart.com/boat-airdopes-281v2-bluetooth-headset/p/itmfd1dfd2172ec9?pid=ACCFX4ZFSQAHGYVW,boAt,"boAt Airdopes 281v2 Bluetooth Headset  (Blue, In the Ear)","Tune into Nirvana with boAt Airdopes 281v2 TWS earbuds to enjoy your music in a truly wireless way. The TWS Airdopes 281v2 comes equipped with 6mm Titanium alloy drivers for immersive, HD sound. The latest Bluetooth v5.0 offers seamless instant connectivity. With a battery capacity of 40mAh for each earbud, indulge in blissful audio experience for up to 3.5 hours in a go. It is IPX5 rated to offer resistance against sweat and water scares. The ergonomically designed TWS Airdopes 281 are truly dope!",1799,4999,64,SuperComNet,4.6,2635,228,ACCFX4ZFSQAHGYVW,4,Blue,Airdopes 281v2 / Airdopes 281,In the Ear,Not available,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-paradise-bluetooth-headset/p/itmc513a5e5d4f25?pid=ACCFPBMPZRD3GBCM,ZEBRONICS,"ZEBRONICS ZEB-PARADISE Bluetooth Headset  (Beige, On the Ear)","It is a wireless BT headphone that comes in an ergonomic design with soft earcups for comfort. The headphone has a built-in mic and comes with 11 hours of playback time. It also features a voice assistant for android/iOS devices, comes with controls for volume/media, and has a built-in FM Radio.",949,1199,20,GADGET VILLA ENT,4.2,736,86,ACCFPBMPZRD3GBCM,4,Beige,ZEB-PARADISE,On the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/jbl-live-300tws-bluetooth-headset/p/itme0135c79f4967?pid=ACCFSZGYAGHVZSAH,JBL,"JBL Live 300TWS Bluetooth Headset  (Purple, Silver, True Wireless)","Are you looking for a Bluetooth headset that features the TalkThru Technology? If so, bring home the JBL LIVE 300TWS that features the Ambient Aware and TalkThru Technology that help you stay aware of the sounds in your surrounding as well as talk with people around you without having to remove the earbuds. These headphones boast a playback time of 20 hours.",9999,11999,16,Creative Deals,4.7,159,19,ACCFSZGYAGHVZSAH,3.7,"Purple, Silver",Live 300TWS,True Wireless,Yes,Yes,Yes,Bluetooth,20
https://www.flipkart.com/skullcandy-ink-d-plus-wireless-bluetooth-headset/p/itm41055dc7deb50?pid=ACCFGGY9FGPXNCRG,Skullcandy,"Skullcandy Ink'd Plus Wireless Bluetooth Headset  (Blue, In the Ear)",Description Not available,2999,3999,25,Electro Mart,4.2,108,4,ACCFGGY9FGPXNCRG,3.6,Blue,S2IQW-M686,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/jbl-e15-wired-headset/p/itmf108639dc8b5d?pid=ACCEX563KDJA67VC,JBL,"JBL E15 Wired Headset  (Blue, In the Ear)","JBL E15 in-ear headphones are style and substance, all rolled in one. Despite their compact form, its 8.6mm drivers deliver full-spectrum signature JBL sound. With angled ear buds and multiple size ear tips, they deliver fit and comfort for extended listening no matter what you are doing - working, commuting, or just making your way around town. Its tangle-free fabric cable, lightweight design, convenient carrying pouch for easy storage and one-button universal remote are added features that make the E15 the perfect choice. Available in various distinctive colors, these headphones accessorize your life with color and fun.",1799,1999,10,CORSECA,4.7,1428,186,ACCEX563KDJA67VC,4,Blue,E15,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-smartplus-bluetooth-headset/p/itmd2c13f0c648fa?pid=ACCFEKP8R5HUNHFS,ZEBRONICS,"ZEBRONICS ZEB-SMARTPLUS Bluetooth Headset  (Green, On the Ear)","Get more from your music with the Zeb-Smart Plus wireless headphone that has a voice assistant support, so that you can get things done wirelessly! Made for music lovers, this headphone has 7 hours* of playback with support for AUX/Micro SD. The headphone also comes with a call function and controls for media and volume, all packed in an adjustable headband design,",1099,1999,45,ExpressDeliveryRetail,4.6,73,7,ACCFEKP8R5HUNHFS,3.5,Green,ZEB-SMARTPLUS,On the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/sony-ex15ap-wired-headset/p/itm59fabe02e7445?pid=ACCDTSDEEYGTSBVG,SONY,"SONY EX15AP Wired Headset  (Blue, In the Ear)","These compact and light earphones feature secure-fitting silicone earbuds, so it’s a given that you can comfortably listen to your favourite music on them for many hours. To add to the coziness, these earphones also pack a punch for their tiny size by producing a powerful and balanced sound with their 9-mm neodymium drivers.",885,890,0,TRUE-TECH,4.6,8219,952,ACCDTSDEEYGTSBVG,4,Blue,MDR-EX15APLIZE 92474623,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/zebronics-zeb-style-wireless-bt-earphone-green-bluetooth-headset/p/itm7132ccddafcef?pid=ACCFF9KDSY8PUHJK,ZEBRONICS,"ZEBRONICS ZEB-STYLE WIRELESS BT EARPHONE(GREEN) Bluetooth Headset  (Green, In the Ear)","Make a move with Zeb-style wireless earphones that come in a comfortable neckband design in a mix of metallic gold and Rubber finish. The wireless foldable earphone also comes with ample features like dual pairing and controls for media and volume. Apart from being truly functional it also has a voice assistant feature for Google/Siri devices. Pick from a range of colors like blue, sea green, brown and black to up your music and style quotient.",695,1399,50,Cloud trade,3.4,251,18,ACCFF9KDSY8PUHJK,3.4,Green,ZEB-STYLE WIRELESS BT EARPHONE(GREEN),In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/skullcandy-jib-plus-wireless-bluetooth-headset/p/itmd66a47a81247b?pid=ACCFXYSJGGGAZRKZ,Skullcandy,"Skullcandy Jib Plus Wireless Bluetooth Headset  (Pure Mint, In the Ear)",Description Not available,1639,2499,34,ARCHIESU,4.2,265,17,ACCFXYSJGGGAZRKZ,3.3,Pure Mint,Jib Plus Wireless,In the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/sony-xb450ap-wired-headset/p/itm033f2a981d55d?pid=ACCE4BFW7RYHHKXR,SONY,"SONY XB450AP Wired Headset  (Black, On the Ear)","Deep, Rich bass sound",2099,2490,15,CORSECA,4.7,9709,1645,ACCE4BFW7RYHHKXR,4.3,Black,MDR-XB450AP,On the Ear,Not available,Yes,Yes,Wired,Not available
https://www.flipkart.com/boat-airdopes-641-bluetooth-headset/p/itmbf1fe9ee10cb9?pid=ACCFZGY59MKPGBZB,boAt,"boAt Airdopes 641 Bluetooth Headset  (Black Fusion, True Wireless)","Get ready to get awed by the sheer presence of these amazing true wireless earbuds, boAt Airdopes 641. It offers a playback time of up to 30 hours with the case, including up to 6 hours of playtime per charge. With our BEAST Mode technology, you can delve into a seamless gaming experience. Apart from these, it is even equipped with RGB LEDs to create the right kind of aura for entertainment. It comes with our IWP technology and Bluetooth v5.0 for instant connectivity. The unbeatable boAt signature sound shines through by offering an immersive experience via the 6mm dual drivers. Its IPX5 rated water and sweat resistant build lets you carry your sound without letting you think about any water or sweat damage to the earbuds. Also, its smooth touch controls lets one command playback, hands-free and activate voice assistant with ease. It's GAME ON with Airdopes 641.",2999,6990,57,SuperComNet,4.6,547,70,ACCFZGY59MKPGBZB,4,Black Fusion,Airdopes 641,True Wireless,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/sony-xb510as-wired-headset/p/itm29da6de1e40c2?pid=ACCET998CZPFRVVR,SONY,"SONY XB510AS Wired Headset  (Black, In the Ear)",Description Not available,2890,2990,3,BestU,4.2,44,2,ACCET998CZPFRVVR,4.1,Black,XB510AS,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/bose-sport-earbuds-bluetooth-headset/p/itm0b3af8f10989c?pid=ACCFVDF7EV7PJJQD,Bose,"Bose Sport Earbuds Bluetooth Headset  (Black, True Wireless)","You can get these earbuds by Bose and enjoy high-quality audio whenever you plug them in your ears. They come in a charging case which provides an additional playback time of around 10 hours. The earbuds also offer a stable Bluetooth connectivity range of up to 9.14 m. What’s more, they can also be customised via the Bose Music app.",17990,17990,0,SuperComNet,4.6,115,10,ACCFVDF7EV7PJJQD,4.3,Black,Sport Earbuds,True Wireless,Not available,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/boat-airdopes-461-bluetooth-headset/p/itm68280bf4650aa?pid=ACCFV5P5CGKPDCMY,boAt,"boAt Airdopes 461 Bluetooth Headset  (Bold Blue, True Wireless)","Tune into true wireless fun with boAt Airdopes 461 True Wireless earbuds. It offers a huge playback time of up to 46 hours with the case, including up to 6 hours of playtime per charge. With our ASAP Fast Charge technology, the earbuds fetch a playback time of up to 60 min in just 5 min of charge. Be Ambient Sound ready as the user does not have to remove earbuds to be aware of the surroundings and our BEAST mode makes Airdopes 461 a partner in entertainment with real-time audio and low latency. It also comes with IWP technology and Bluetooth v5.0 for instant connectivity. With its dual microphones on each earbud, the user can be heard clearly over calls. The unbeatable boAt signature sound shines through by offering an immersive experience. It is IPX5 rated to offer resistance against sweat and water scares. The earbuds have been crafted ergonomically with a Never-Drop design that keeps the earbuds securely in place whenever in use. Its smooth touch controls lets one command playback, hands-free and activate voice assistants with ease.",2999,7990,62,SuperComNet,4.6,2778,395,ACCFV5P5CGKPDCMY,3.8,Bold Blue,Airdopes 461,True Wireless,Yes,Yes,Yes,Bluetooth,46 hrs
https://www.flipkart.com/jbl-tune-125bt-bluetooth-headset/p/itm21a10c51c5182?pid=ACCFWREJ2H2Y8HTJ,JBL,"JBL Tune 125BT Bluetooth Headset  (Blue, In the Ear)","Enjoy your favourite music comfortably for hours or take calls without reaching for your smartphone with this JBL Bluetooth audio accessory that delivers a JBL Pure Bass Sound Experience. This JBL headset features up to 16 Hours of Battery Life for uninterrupted music, Bluetooth 5.0 for a stable connection, and a Three-button Universal Remote to effortlessly manage your aural experience.",1699,2990,43,SuperComNet,4.6,1571,156,ACCFWREJ2H2Y8HTJ,3.9,Blue,T125BTBLU,In the Ear,No,No,Yes,Bluetooth,16
https://www.flipkart.com/sony-310ap-wired-headset/p/itm6e4e0150f4e15?pid=ACCDQZAU6GBRWYXD,SONY,"SONY 310AP Wired Headset  (Red, On the Ear)",Description Not available,949,2190,56,CORSECA,4.7,227772,34912,ACCDQZAU6GBRWYXD,4.2,Red,MDRZX310APRCE,On the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/boat-rockerz-235v2-bluetooth-headset/p/itma09872c097371?pid=ACCFQH8FT7Y3EKUH,boAt,"boAt Rockerz 235v2 Bluetooth Headset  (Grey, In the Ear)","High quality Headphones delivers clear sound to give you the pleasure of listening to music. All-encompassing experience of sound: high, medium, low noise, whether it feels harmonious, homogeneous.",1199,2990,59,SuperComNet,4.6,722164,72996,ACCFQH8FT7Y3EKUH,4.2,Grey,Rockerz 235v2,In the Ear,Yes,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zeb-bang-bluetooth-headset/p/itm7e719bac99e57?pid=ACCFNKJYHNHABFCD,ZEBRONICS,"ZEBRONICS ZEB-BANG Bluetooth Headset  (Green, True Wireless)",Description Not available,799,1599,50,SuperComNet,4.6,1641,275,ACCFNKJYHNHABFCD,4.1,Green,ZEB-BANG,True Wireless,No,No,Yes,Bluetooth,Not available
https://www.flipkart.com/jbl-quantum-50-wired-gaming-headset/p/itma1e464283789f?pid=ACCFVY4KQFCT3NQU,JBL,"JBL Quantum 50 Wired Gaming Headset  (Black, Orange, In the Ear)",Description Not available,1599,2499,36,Not available,0,214,33,ACCFVY4KQFCT3NQU,3.9,"Black, Orange",Quantum 50,In the Ear,No,No,Yes,Wired,Not available
https://www.flipkart.com/skullcandy-crusher-bluetooth-headset-mic/p/itm893dd99711a2f?pid=ACCESZCHHGX9YFBN,Skullcandy,"Skullcandy Crusher Bluetooth Headset with Mic  (Black, On the Ear)","You have a highly selective taste in music. You are a serious listener looking for a really good pair of wireless headphones with durable design, plush comfort and supreme audio clarity. Experience all this and more with the Skullcandy Crusher Bluetooth Headset. These headphones with Stereo Haptic Bass and Custom-tuned Drivers produce powerful, crystal-clear and immersive sound quality. You can travel for hours listening to your favorite tracks without worrying about running out of battery as these headphones offer up to 40 hours of battery life. So, go on and bring home these outstanding Skullcandy headphones.",9349,12999,28,ElectropStore,4.3,970,199,ACCESZCHHGX9YFBN,4.5,Black,Crusher,On the Ear,Not available,Not available,Yes,Bluetooth,Not available
https://www.flipkart.com/zebronics-zb-bro-earphone-wired-headset/p/itm9f8d0c1219174?pid=ACCFJPH44C2PXB5G,ZEBRONICS,"ZEBRONICS Zb-Bro Earphone Wired Headset  (Black, In the Ear)",Description Not available,208,306,32,AKANSHAPRODUCTS,3.9,2868,353,ACCFJPH44C2PXB5G,3.8,Black,Zb-Bro Earphone,In the Ear,Not available,Not available,Yes,Wired,Not available
https://www.flipkart.com/boat-rockerz-235v2-asap-charging-version-5-0-bluetooth-headset/p/itmad6e572502319?pid=ACCFZGAMWQGGTZZG,boAt,"boAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset  (Red, In the Ear)","Let music brighten up your mood anytime, anywhere with the boAt 235v2 Fast Charging Bluetooth Headset. This Bluetooth headset features a Call Vibration Alert, a Fast Charging Technology, and Easy Access Controls to listen to and manage your favorite music with ease.",1199,2990,59,CORSECA,4.7,722164,72996,ACCFZGAMWQGGTZZG,4.2,Red,Rockerz 235v2,In the Ear,Yes,Yes,Yes,Bluetooth,Not available
https://www.flipkart.com/jabra-elite-85t-advanced-active-noise-cancellation-bluetooth-headset/p/itm251ccfa84a948?pid=ACCFZHB9NPGQKPRF,Jabra,"Jabra Elite 85t with Advanced Active Noise Cancellation Bluetooth Headset  (Grey, True Wireless)","Let your playlists take you to places unknown with the Jabra Elite 85t Bluetooth earbuds. These earbuds come with the Active Noise Cancellation (ANC) feature, which helps eliminate ambient sounds. The buds also feature 12 mm speakers that provide you with powerful bass and an enriched audio experience. The buds and the charging case also offer a battery life of up to 25 hours to help you stay connected through the day and then some.",15999,18999,15,SuperComNet,4.6,17,6,ACCFZHB9NPGQKPRF,3.9,Grey,Elite 85t,True Wireless,Yes,Yes,Yes,Bluetooth,Not available
